"RECIPE_ID","WEIGHT","FAT","CARBO","PROTEIN"
"2847","2164.0","128.78250000000003","88.11999999999999","333.236"
"2848","1760.0","111.243225","228.81500000000003","211.66349999999997"
"2849","1406.0","45.3659","135.90200000000002","95.86999999999999"
"2850","851.0","70.72619750000001","10.51","127.97834999999999"
"2851","1445.0","75.6679","140.20000000000002","103.40899999999999"
"2852","956.0","87.24600000000001","106.992","79.17599999999999"
"2853","3101.0","166.55089999999998","318.84600000000006","373.07900000000006"
"2854","1084.5","24.392","52.650999999999996","16.24"
"2855","1592.0","97.95","40.8695","174.3294"
"2856","1828.5","13.720850000000002","396.418","161.864"
"2857","928.75","73.2285","110.25450000000001","52.827"
"2858","1600.35","37.300000000000004","333.00000000000006","143.8"
"2859","6661.0","215.07995000000003","2384.125","776.512"
"2860","942.0","78.02218500000001","21.352","130.16609999999997"
"2861","3105.0","121.54645","352.39200000000005","48.85"
"2862","5164.0","189.0495","363.097","332.0729999999999"
"2863","1962.25","89.4531","246.81485000000004","172.90925000000001"
"2864","2650.0","81.22370000000001","470.41","114.382"
"2865","4062.5","151.19145","354.75250000000005","120.58949999999999"
"2866","3005.0","128.055","228.9","230.26999999999998"
"2867","1678.0","103.91900000000001","150.3105","249.0795"
"2868","1200.0","24.28895","453.40999999999997","121.647"
"2869","4860.5","163.42295","887.17","404.3695"
"2870","3713.0","148.922205","390.2055","103.65150000000001"
"2871","3002.0","89.424","131.128","274.826"
"2872","2357.5","154.46160000000003","362.345","305.611"
"2873","2205.0","100.364435","60.754000000000005","183.9456"
"2874","1258.0","46.151799999999994","112.74999999999999","18.097"
"2875","2187.0","50.160000000000004","715.334","183.525"
"2876","541.0","13.136","59.7935","52.49100000000001"
"2877","1437.5","14.5","60.65","295.03125"
"2878","157.5","7.8450000000000015","41.5485","19.659000000000002"
"2879","578.75","11.399937500000002","225.96249999999998","33.48375"
"2880","1825.0","22.50875","582.725","73.61000000000001"
"2881","910.25","69.2856875","102.66924999999999","58.434"
"2882","320.0","2.2125","13.746","7.119"
"2883","419.0","28.252","98.66099999999999","94.27699999999999"
"2884","2082.5","20.59125","990.4395000000001","134.53975000000003"
"2885","396.25","0.52625","12.15125","3.82125"
"2886","395.0","2.575","139.692","38.65800000000001"
"2887","967.5","30.466250000000002","309.13975000000005","71.59725"
"2888","779.5","2.298","186.09375","1.7562499999999999"
"2889","2129.0","79.29595","314.912","137.44699999999997"
"2890","439.0","5.04195","171.758","56.408"
"2891","830.0","24.1355","92.81","36.1"
"2892","4065.85","152.85205000000002","642.9991500000001","331.73715"
"2893","225.95","2.66875","56.53215","7.48161"
"2894","5014.45","28.673049999999996","2353.72965","407.00315"
"2895","212.5","14.9375","108.89125","18.82125"
"2896","515.0","4.65","254.17199999999997","69.071"
"2897","1385.0","101.0334375","443.42175","123.10575"
"2898","1545.0","58.665","47.28","15.33"
"2899","815.0","33.64","136.175","63.959999999999994"
"2900","1570.35","47.92575000000001","340.8075","33.59"
"2901","756.0","15.795749999999998","18.230999999999998","13.551999999999998"
"2902","2625.0","27.875","1301.225","174.4"
